original_column_name,column_name,column_description,data_format,value_description
vehicle_event_number,vehicle_event_number,,DOUBLE,
event_number,event_number,,DOUBLE,
consecutive_number,consecutive_number,,DOUBLE,
vehicle_number,vehicle_number,,DOUBLE,
area_of_impact_other_vehicle_name,area_of_impact_other_vehicle_name,,TEXT,
sequence_of_events_name,sequence_of_events_name,,TEXT,
area_of_impact_this_vehicle,area_of_impact_this_vehicle,,DOUBLE,
sequence_of_events,sequence_of_events,,DOUBLE,
vehicle_number_this_vehicle,vehicle_number_this_vehicle,,DOUBLE,
area_of_impact_this_vehicle_name,area_of_impact_this_vehicle_name,,TEXT,
area_of_impact_other_vehicle,area_of_impact_other_vehicle,,DOUBLE,
vehicle_number_other_vehicle,vehicle_number_other_vehicle,,DOUBLE,
state_number,state_number,,DOUBLE,
