original_column_name,column_name,column_description,data_format,value_description
case_gdc_id,case_gdc_id,,TEXT,
batch_number,batch_number,,DOUBLE,
case_barcode,case_barcode,,TEXT,
menopause_status,menopause_status,,TEXT,
lymphnodes_examined,lymphnodes_examined,,TEXT,
histological_type,histological_type,,TEXT,
bmi,bmi,,DOUBLE,
tobacco_smoking_history,tobacco_smoking_history,,DOUBLE,
height,height,,DOUBLE,
clinical_stage,clinical_stage,,TEXT,
age_began_smoking_in_years,age_began_smoking_in_years,,TEXT,
neoplasm_histologic_grade,neoplasm_histologic_grade,,TEXT,
days_to_last_followup,days_to_last_followup,,DOUBLE,
residual_tumor,residual_tumor,,TEXT,
clinical_M,clinical_M,,TEXT,
days_to_submitted_specimen_dx,days_to_submitted_specimen_dx,,TEXT,
new_tumor_event_after_initial_treatment,new_tumor_event_after_initial_treatment,,BOOLEAN,
lymphatic_invasion,lymphatic_invasion,,TEXT,
venous_invasion,venous_invasion,,TEXT,
number_pack_years_smoked,number_pack_years_smoked,,DOUBLE,
vital_status,vital_status,,TEXT,
days_to_birth,days_to_birth,,DOUBLE,
days_to_last_known_alive,days_to_last_known_alive,,DOUBLE,
h_pylori_infection,h_pylori_infection,,TEXT,
disease_code,disease_code,,TEXT,
stopped_smoking_year,stopped_smoking_year,,DOUBLE,
year_of_tobacco_smoking_onset,year_of_tobacco_smoking_onset,,DOUBLE,
number_of_lymphnodes_examined,number_of_lymphnodes_examined,,DOUBLE,
colorectal_cancer,colorectal_cancer,,TEXT,
anatomic_neoplasm_subdivision,anatomic_neoplasm_subdivision,,TEXT,
other_dx,other_dx,,TEXT,
gleason_score_combined,gleason_score_combined,,TEXT,
history_of_colon_polyps,history_of_colon_polyps,,TEXT,
icd_10,icd_10,,TEXT,
other_malignancy_type,other_malignancy_type,,TEXT,
ethnicity,ethnicity,,TEXT,
days_to_death,days_to_death,,DOUBLE,
pathologic_N,pathologic_N,,TEXT,
program_name,program_name,,TEXT,
race,race,,TEXT,
lymphovascular_invasion_present,lymphovascular_invasion_present,,TEXT,
psa_value,psa_value,,TEXT,
weight,weight,,DOUBLE,
tss_code,tss_code,,TEXT,
clinical_N,clinical_N,,TEXT,
pathologic_stage,pathologic_stage,,TEXT,
mononucleotide_and_dinucleotide_marker_panel_analysis_status,mononucleotide_and_dinucleotide_marker_panel_analysis_status,,TEXT,
country,country,,TEXT,
tumor_tissue_site,tumor_tissue_site,,TEXT,
pregnancies,pregnancies,,TEXT,
primary_neoplasm_melanoma_dx,primary_neoplasm_melanoma_dx,,TEXT,
other_malignancy_histological_type,other_malignancy_histological_type,,TEXT,
age_at_diagnosis,age_at_diagnosis,,DOUBLE,
icd_o_3_histology,icd_o_3_histology,,TEXT,
project_short_name,project_short_name,,TEXT,
icd_o_3_site,icd_o_3_site,,TEXT,
year_of_diagnosis,year_of_diagnosis,,DOUBLE,
primary_therapy_outcome_success,primary_therapy_outcome_success,,TEXT,
pathologic_M,pathologic_M,,TEXT,
gender,gender,,TEXT,
other_malignancy_anatomic_site,other_malignancy_anatomic_site,,TEXT,
history_of_neoadjuvant_treatment,history_of_neoadjuvant_treatment,,TEXT,
hpv_calls,hpv_calls,,TEXT,
pathologic_T,pathologic_T,,TEXT,
person_neoplasm_cancer_status,person_neoplasm_cancer_status,,TEXT,
days_to_initial_pathologic_diagnosis,days_to_initial_pathologic_diagnosis,,DOUBLE,
hpv_status,hpv_status,,TEXT,
number_of_lymphnodes_positive_by_he,number_of_lymphnodes_positive_by_he,,TEXT,
bcr,bcr,,TEXT,
tumor_type,tumor_type,,TEXT,
clinical_T,clinical_T,,TEXT,
