original_column_name,column_name,column_description,data_format,value_description
id,id,,BIGINT,
uuid,uuid,,TEXT,
project_info_uuid,project_info_uuid,,TEXT,
stage_delivery_instance_id,stage_delivery_instance_id,,BIGINT,
process_instance_uuid,process_instance_uuid,,TEXT,
display_name,display_name,,TEXT,
node_type,node_type,,TEXT,
node_code,node_code,,TEXT,
start_time,start_time,,DATE,
finish_time,finish_time,,DATE,
real_finish_time,real_finish_time,,DATE,
extend1,extend1,,BIGINT,
is_review,is_review,,BIGINT,
show_herarchy,show_herarchy,,BIGINT,
status,status,,BIGINT,
sort,sort,,BIGINT,
remark,remark,,TEXT,
del,del,,BIGINT,
creator,creator,,BIGINT,
create_time,create_time,,DATETIME,
updator,updator,,BIGINT,
update_time,update_time,,DATETIME,
parent_node_uuid,parent_node_uuid,,TEXT,
